item_no,source_filename,shot_type,photo_index,notes
006,IMG_1691-Photoroom.JPG,front,1,
006,IMG_1692-Photoroom.JPG,back,2,
006,IMG_0474-Photoroom.JPG,detail,3,
006,IMG_0475-Photoroom.JPG,detail,4,
006,IMG_0476-Photoroom.JPG,detail,5,
006,IMG_0477-Photoroom.JPG,detail,6,
006,IMG_0478-Photoroom.JPG,detail,7,
006,IMG_1693-Photoroom.JPG,detail,8,
006,IMG_0472-Photoroom.JPG,measure,9,
006,IMG_0473-Photoroom.JPG,measure,10,
006,IMG_0471.HEIC,card,,number card 6
007,IMG_1694-Photoroom.JPG,front,1,
007,IMG_0479-Photoroom.JPG,detail,2,
007,IMG_0480-Photoroom.JPG,detail,3,
007,IMG_0481-Photoroom.JPG,detail,4,
007,IMG_0482-Photoroom.JPG,detail,5,
007,IMG_0483-Photoroom.JPG,detail,6,
007,IMG_0484-Photoroom.JPG,detail,7,
007,IMG_0485-Photoroom.JPG,detail,8,
007,IMG_1695-Photoroom.JPG,detail,9,
007,IMG_0488-Photoroom.JPG,measure,10,
007,IMG_0489-Photoroom.JPG,measure,11,
007,IMG_0479.HEIC,card,,number card 7
008,IMG_1697-Photoroom.JPG,front,1,
008,IMG_0490-Photoroom.JPG,detail,2,
008,IMG_0491-Photoroom.JPG,detail,3,
008,IMG_0492-Photoroom.JPG,detail,4,
008,IMG_0493-Photoroom.JPG,detail,5,
008,IMG_0495-Photoroom.JPG,detail,6,
008,IMG_0496-Photoroom.JPG,detail,7,
008,IMG_0497-Photoroom.JPG,detail,8,
008,IMG_0498-Photoroom.JPG,detail,9,
008,IMG_0499-Photoroom.JPG,detail,10,
008,IMG_0501-Photoroom.JPG,detail,11,
008,IMG_0503-Photoroom.JPG,measure,12,
008,IMG_0502.HEIC,card,,number card 8
009,IMG_1698-Photoroom.JPG,detail,1,
009,IMG_1699-Photoroom.JPG,detail,2,
009,IMG_1700-Photoroom.JPG,detail,3,
009,IMG_1701-Photoroom.JPG,detail,4,
009,IMG_1702-Photoroom.JPG,detail,5,
009,IMG_1703-Photoroom.JPG,detail,6,
009,IMG_1704-Photoroom.JPG,detail,7,
009,IMG_1705-Photoroom.JPG,detail,8,
009,IMG_1708-Photoroom.JPG,detail,9,
009,IMG_1709-Photoroom.JPG,detail,10,
009,IMG_1706-Photoroom.JPG,measure,11,
009,IMG_1707-Photoroom.JPG,measure,12,
009,IMG_1698.HEIC,card,,number card 9
010,IMG_1710-Photoroom.JPG,detail,1,
010,IMG_1711-Photoroom.JPG,detail,2,
010,IMG_1712-Photoroom.JPG,detail,3,
010,IMG_1713-Photoroom.JPG,detail,4,
010,IMG_1714-Photoroom.JPG,detail,5,
010,IMG_1715-Photoroom.JPG,detail,6,
010,IMG_1718-Photoroom.JPG,detail,7,
010,IMG_1716-Photoroom.JPG,measure,8,
010,IMG_1717-Photoroom.JPG,measure,9,
010,IMG_1719.HEIC,card,,number card 10
011,IMG_0506-Photoroom.JPG,detail,1,
011,IMG_0508-Photoroom 3.JPG,detail,2,
011,IMG_1720-Photoroom.JPG,detail,3,
011,IMG_1721-Photoroom.JPG,detail,4,
011,IMG_1722-Photoroom.JPG,detail,5,
011,IMG_1723-Photoroom.JPG,detail,6,
011,IMG_1724-Photoroom.JPG,detail,7,
011,IMG_1725-Photoroom 2.JPG,detail,8,
011,IMG_1725-Photoroom 3.JPG,detail,9,
011,IMG_1725-Photoroom.JPG,detail,10,
011,IMG_0510-Photoroom.JPG,measure,11,
011,IMG_0511-Photoroom.JPG,measure,12,
011,IMG_1720.HEIC,card,,number card 11
012,IMG_1727-Photoroom.JPG,front,1,
012,IMG_1728-Photoroom.JPG,detail,2,
012,IMG_1729-Photoroom.JPG,detail,3,
012,IMG_1730-Photoroom 2.JPG,detail,4,
012,IMG_1730-Photoroom 3.JPG,detail,5,
012,IMG_1731-Photoroom 2.JPG,detail,6,
012,IMG_1731-Photoroom 3.JPG,detail,7,
012,IMG_1732-Photoroom 2.JPG,detail,8,
012,IMG_1732-Photoroom 3.JPG,detail,9,
012,IMG_1732-Photoroom 4.JPG,detail,10,
012,IMG_1733-Photoroom 2.JPG,detail,11,
012,IMG_1733-Photoroom.JPG,detail,12,
012,IMG_1735-Photoroom.JPG,detail,13,
012,IMG_1734.HEIC,card,,number card 12
013,IMG_1737-Photoroom.JPG,front,1,
013,IMG_1739-Photoroom.JPG,back,2,
013,IMG_0512-Photoroom.JPG,detail,3,
013,IMG_0513-Photoroom.JPG,detail,4,
013,IMG_0514-Photoroom.JPG,detail,5,
013,IMG_0515-Photoroom.JPG,detail,6,
013,IMG_0516-Photoroom.JPG,detail,7,
013,IMG_0517-Photoroom.JPG,detail,8,
013,IMG_0518-Photoroom.JPG,detail,9,
013,IMG_0521-Photoroom.JPG,detail,10,
013,IMG_0522-Photoroom.JPG,detail,11,
013,IMG_0519-Photoroom.JPG,measure,12,
013,IMG_0520-Photoroom.JPG,measure,13,
013,IMG_0512.HEIC,card,,number card 13
014,IMG_1741-Photoroom.JPG,front,1,
014,IMG_0524-Photoroom.JPG,detail,2,
014,IMG_0525-Photoroom.JPG,detail,3,
014,IMG_0526-Photoroom.JPG,detail,4,
014,IMG_0527-Photoroom.JPG,detail,5,
014,IMG_0528-Photoroom.JPG,detail,6,
014,IMG_1742-Photoroom.JPG,detail,7,
014,IMG_0529-Photoroom.JPG,measure,8,
014,IMG_0530-Photoroom.JPG,measure,9,
014,IMG_0523.HEIC,card,,number card 14
015,IMG_1743-Photoroom 2.JPG,front,1,
015,IMG_1743-Photoroom 3.JPG,front,2,
015,IMG_1743-Photoroom 4.JPG,front,3,
015,IMG_1744-Photoroom 3.JPG,back,4,
015,IMG_1744-Photoroom 4.JPG,back,5,
015,IMG_1744-Photoroom 5.JPG,back,6,
015,IMG_0532-Photoroom 4.JPG,detail,7,
015,IMG_0533-Photoroom.JPG,detail,8,
015,IMG_0534-Photoroom.JPG,detail,9,
015,IMG_0535-Photoroom.JPG,detail,10,
015,IMG_0536-Photoroom.JPG,detail,11,
015,IMG_0537-Photoroom.JPG,detail,12,
015,IMG_0538-Photoroom.JPG,measure,13,
015,IMG_0539-Photoroom 3.JPG,measure,14,
015,IMG_0531.HEIC,card,,number card 15
016,IMG_1745-Photoroom 2.JPG,front,1,
016,IMG_1745-Photoroom 3.JPG,front,2,
016,IMG_1745-Photoroom 4.JPG,front,3,
016,IMG_1746-Photoroom 2.JPG,back,4,
016,IMG_1746-Photoroom 3.JPG,back,5,
016,IMG_1746-Photoroom.JPG,back,6,
016,IMG_0541-Photoroom 4.JPG,detail,7,
016,IMG_0542-Photoroom.JPG,detail,8,
016,IMG_0543-Photoroom 4.JPG,detail,9,
016,IMG_0544-Photoroom 3.JPG,detail,10,
016,IMG_0545-Photoroom.JPG,detail,11,
016,IMG_0546-Photoroom.JPG,detail,12,
016,IMG_0549-Photoroom.JPG,detail,13,
016,IMG_0547-Photoroom.JPG,measure,14,
016,IMG_0548-Photoroom.JPG,measure,15,
016,IMG_0540.HEIC,card,,number card 16
017,IMG_0551-Photoroom.JPG,detail,1,
017,IMG_0552-Photoroom.JPG,detail,2,
017,IMG_0553-Photoroom.JPG,detail,3,
017,IMG_0554-Photoroom.JPG,detail,4,
017,IMG_0555-Photoroom.JPG,detail,5,
017,IMG_0556-Photoroom.JPG,detail,6,
017,IMG_0550.HEIC,card,,number card 17
018,IMG_0557-Photoroom.JPG,front,1,
018,IMG_0558-Photoroom.JPG,detail,2,
018,IMG_0559-Photoroom.JPG,detail,3,
018,IMG_0560-Photoroom.JPG,detail,4,
018,IMG_0561-Photoroom.JPG,detail,5,
018,IMG_0562-Photoroom.JPG,detail,6,
018,IMG_0563-Photoroom.JPG,measure,7,
018,IMG_0564-Photoroom.JPG,measure,8,
018,IMG_0565-Photoroom.JPG,measure,9,
018,IMG_0557.HEIC,card,,number card 18
019,IMG_0755-Photoroom.JPG,front,1,
019,IMG_0756-Photoroom.JPG,detail,2,
019,IMG_0757-Photoroom.JPG,detail,3,
019,IMG_0758-Photoroom.JPG,detail,4,
019,IMG_0759-Photoroom.JPG,detail,5,
019,IMG_0760-Photoroom.JPG,detail,6,
019,IMG_0761-Photoroom.JPG,detail,7,
019,IMG_0764-Photoroom.JPG,detail,8,
019,IMG_0765-Photoroom.JPG,detail,9,
019,IMG_0838 2.HEIC,detail,10,
019,IMG_0766.HEIC,card,,number card 19
020,IMG_0767-Photoroom.JPG,detail,1,
020,IMG_0768-Photoroom.JPG,detail,2,
020,IMG_0769-Photoroom.JPG,detail,3,
020,IMG_0770-Photoroom.JPG,detail,4,
020,IMG_0771-Photoroom.JPG,detail,5,
020,IMG_0772-Photoroom.JPG,detail,6,
020,IMG_0773-Photoroom.JPG,detail,7,
020,IMG_0774-Photoroom.JPG,detail,8,
020,IMG_0775-Photoroom.JPG,detail,9,
020,IMG_0776-Photoroom.JPG,measure,10,
020,IMG_0777-Photoroom.JPG,measure,11,
020,IMG_0778.HEIC,card,,number card 20
021,IMG_0779-Photoroom.JPG,front,1,
021,IMG_0780-Photoroom.JPG,detail,2,
021,IMG_0781-Photoroom.JPG,detail,3,
021,IMG_0784-Photoroom.JPG,detail,4,
021,IMG_0785-Photoroom.JPG,detail,5,
021,IMG_0786-Photoroom.JPG,detail,6,
021,IMG_0787-Photoroom.JPG,detail,7,
021,IMG_0788-Photoroom.JPG,detail,8,
021,IMG_0789-Photoroom.JPG,detail,9,
021,IMG_0790-Photoroom.JPG,detail,10,
021,IMG_0791-Photoroom.JPG,detail,11,
021,IMG_0792.HEIC,card,,number card 21
022,IMG_0794-Photoroom.JPG,front,1,
022,IMG_0795-Photoroom.JPG,detail,2,
022,IMG_0796-Photoroom.JPG,detail,3,
022,IMG_0797-Photoroom.JPG,detail,4,
022,IMG_0798-Photoroom.JPG,detail,5,
022,IMG_0799-Photoroom.JPG,detail,6,
022,IMG_0800-Photoroom.JPG,detail,7,
022,IMG_0801-Photoroom.JPG,detail,8,
022,IMG_0793.HEIC,card,,number card 22
023,IMG_0803-Photoroom.JPG,detail,1,
023,IMG_0804-Photoroom.JPG,detail,2,
023,IMG_0805-Photoroom.JPG,detail,3,
023,IMG_0806-Photoroom.JPG,detail,4,
023,IMG_0807-Photoroom.JPG,detail,5,
023,IMG_0808-Photoroom.JPG,detail,6,
023,IMG_0809-Photoroom.JPG,detail,7,
023,IMG_0810-Photoroom.JPG,detail,8,
023,IMG_0811-Photoroom.JPG,detail,9,
023,IMG_0802.HEIC,card,,number card 23
024,IMG_0813-Photoroom.JPG,front,1,
024,IMG_0814-Photoroom.JPG,detail,2,
024,IMG_0815-Photoroom.JPG,detail,3,
024,IMG_0816-Photoroom.JPG,detail,4,
024,IMG_0817-Photoroom.JPG,detail,5,
024,IMG_0818-Photoroom.JPG,detail,6,
024,IMG_0827-Photoroom.JPG,detail,7,
024,IMG_0827.HEIC,card,,number card 24
025,IMG_0819-Photoroom.JPG,front,1,
025,IMG_0820-Photoroom.JPG,detail,2,
025,IMG_0821-Photoroom.JPG,detail,3,
025,IMG_0822-Photoroom.JPG,detail,4,
025,IMG_0823-Photoroom.JPG,detail,5,
025,IMG_0824-Photoroom.JPG,detail,6,
025,IMG_0825-Photoroom.JPG,detail,7,
025,IMG_0826-Photoroom.JPG,detail,8,
025,IMG_0828-Photoroom.JPG,detail,9,
025,IMG_0828.HEIC,card,,number card 25
